8.990354915698600680e-01;1.325206709874844568e+00;-7.067742683624453903e-01;-2.728767622706710583e+00;1.310209482825606953e-01;4.600989400653288541e+00;7.724133769029877319e-03
9.489819077681855841e-01;1.345400351873354161e+00;-7.524722969212632728e-01;-2.722240259903712989e+00;1.302836554800108348e-01;4.601073249854201741e+00;7.531237369033774547e-03
9.989283239665112113e-01;1.365947881832895394e+00;-7.981632572083769972e-01;-2.715730963465985859e+00;1.295816950661839717e-01;4.601155003600307936e+00;7.343158211006512413e-03
1.048874740164836616e+00;1.386732858300691484e+00;-8.435925465432375647e-01;-2.709273655857062924e+00;1.289464141073038694e-01;4.601234714294477612e+00;7.159775992853912099e-03
1.098821156363162244e+00;1.407747292783072091e+00;-8.887532089283034509e-01;-2.702864707306753544e+00;1.283960144112835655e-01;4.601312433027324289e+00;6.980973417034430119e-03
1.148767572561487871e+00;1.429103682042455414e+00;-9.338908006386662519e-01;-2.696465794927868309e+00;1.279032757731770609e-01;4.601388209610155045e+00;6.806636115124945624e-03
1.198713988759813276e+00;1.450800154582578605e+00;-9.789987614772296398e-01;-2.690074789399925947e+00;1.274670479376828203e-01;4.601462092607086163e+00;6.636652575054273126e-03
1.248660404958138903e+00;1.472781374746230165e+00;-1.023962048789069046e+00;-2.683705109041288672e+00;1.270641791522265363e-01;4.601534129366350534e+00;6.470914069190488761e-03
1.298606821156464530e+00;1.494942519376905032e+00;-1.068573806067087517e+00;-2.677385908942282899e+00;1.266651674886292156e-01;4.601604366050812800e+00;6.309314585521872201e-03
1.348553237354790157e+00;1.517430666281603502e+00;-1.113135187279057359e+00;-2.671071945620175470e+00;1.263389060871738800e-01;4.601672847667718891e+00;6.151750759407363482e-03
1.398499653553115563e+00;1.540242946988393813e+00;-1.157638186648558776e+00;-2.664760496582520233e+00;1.260842720811997664e-01;4.601739618097691498e+00;5.998121807531726739e-03
1.448446069751441190e+00;1.563376493025343761e+00;-1.202074798399171529e+00;-2.658448865101022740e+00;1.259002690832622118e-01;4.601804720122998127e+00;5.848329463426023452e-03
1.498392485949766817e+00;1.586668555915618395e+00;-1.246137000531118977e+00;-2.652180997228493986e+00;1.256312356608420555e-01;4.601868195455101507e+00;5.702277914659130073e-03
1.548338902148092222e+00;1.610268007817269531e+00;-1.290111561449104771e+00;-2.645916199947730085e+00;1.254415237943938832e-01;4.601930084761523432e+00;5.559873741665516227e-03
1.598285318346417849e+00;1.634173949247421209e+00;-1.333995162903479192e+00;-2.639650589997931895e+00;1.253332200154226028e-01;4.601990427692024710e+00;5.421025857746891198e-03
1.648231734544743476e+00;1.658382603931370491e+00;-1.377779003007800762e+00;-2.633381080779401806e+00;1.253056259335756650e-01;4.602049262904130522e+00;5.285645450887222797e-03
1.698178150743068882e+00;1.682822071342020553e+00;-1.421333809917436186e+00;-2.627124123025437186e+00;1.252293296855619964e-01;4.602106628088009188e+00;5.153645927132870577e-03
1.748124566941394509e+00;1.707521315808600670e+00;-1.464713697278387627e+00;-2.620874515486908862e+00;1.251766296185539973e-01;4.602162559990728319e+00;5.024942854862041522e-03
1.798070983139720136e+00;1.732508310544023322e+00;-1.507967872376064999e+00;-2.614621107295149294e+00;1.252104688915736119e-01;4.602217094439898126e+00;4.899453911294439877e-03
1.848017399338045541e+00;1.757778561783771565e+00;-1.551087261125569494e+00;-2.608360601754084129e+00;1.253305854545818943e-01;4.602270266366721430e+00;4.777098829143403697e-03
1.897963815536371168e+00;1.783317939273951103e+00;-1.594046701844318070e+00;-2.602092648884064552e+00;1.254691932150052702e-01;4.602322109828461016e+00;4.657799346042304847e-03
1.947910231734696795e+00;1.809113041825469947e+00;-1.636823494924831257e+00;-2.595823025923142069e+00;1.255689863966476250e-01;4.602372658030345676e+00;4.541479153721594657e-03
1.997856647933022423e+00;1.835176672536479092e+00;-1.679438783532952062e+00;-2.589546052383473018e+00;1.257567592472667584e-01;4.602421943346920230e+00;4.428063849640183174e-03
2.047803064131347828e+00;1.861503852232171408e+00;-1.721883628947051603e+00;-2.583258366915853976e+00;1.260327527926608793e-01;4.602469997342863550e+00;4.317480889683561474e-03
2.097749480329673233e+00;1.888090629324532532e+00;-1.764150714712270807e+00;-2.576956356887022181e+00;1.263939639289744232e-01;4.602516850793281655e+00;4.209659541004354306e-03
2.147695896527999082e+00;1.914983781493804438e+00;-1.806311758578606597e+00;-2.570629145818132066e+00;1.266681973677359352e-01;4.602562533703489223e+00;4.104530837281344414e-03
2.197642312726324487e+00;1.942126320824465457e+00;-1.848275259907296242e+00;-2.564290048222790386e+00;1.270289061187165891e-01;4.602607075328294606e+00;4.002027534475947890e-03
2.247588728924649892e+00;1.969513034304595900e+00;-1.890032740007362655e+00;-2.557935757877950689e+00;1.274768343468221099e-01;4.602650504190799907e+00;3.902084068083115208e-03
2.297535145122975742e+00;1.997138708922275407e+00;-1.931575720187828971e+00;-2.551562945674541005e+00;1.280129035007614158e-01;4.602692848100732981e+00;3.804636510595284064e-03
2.347481561321301147e+00;2.025094990808427919e+00;-1.973038428824941404e+00;-2.545147996320745953e+00;1.285294411155445682e-01;4.602734134172309588e+00;3.709622531313331965e-03
2.397427977519626552e+00;2.053323702647585236e+00;-2.014330028697424169e+00;-2.538705643936746803e+00;1.290825418940392821e-01;4.602774388841657682e+00;3.616981355838071264e-03
2.447374393717952401e+00;2.081778091223913218e+00;-2.055380690700514101e+00;-2.532242662920310305e+00;1.297192573592813036e-01;4.602813637883794939e+00;3.526653727730894895e-03
2.497320809916277806e+00;2.110452970366967218e+00;-2.096182667142712397e+00;-2.525755875200932365e+00;1.304409249425367845e-01;4.602851906429187068e+00;3.438581870351945478e-03
2.547267226114603655e+00;2.139431705694332830e+00;-2.136851637178160512e+00;-2.519222659192352776e+00;1.311979343270635867e-01;4.602889218979885122e+00;3.352709449730466133e-03
2.597213642312929061e+00;2.168756920892799478e+00;-2.177440732188692607e+00;-2.512634310972554630e+00;1.319570997996923623e-01;4.602925599425260472e+00;3.268981538892388843e-03
2.647160058511254466e+00;2.198290747589703997e+00;-2.217755237306897609e+00;-2.506019166871540804e+00;1.327935477241389273e-01;4.602961071057343645e+00;3.187344582651042806e-03
2.697106474709580315e+00;2.228028293415577288e+00;-2.257788378400763740e+00;-2.499374313658606628e+00;1.337088724957063712e-01;4.602995656585779471e+00;3.107746363073286919e-03
2.747052890907905720e+00;2.258003924400321161e+00;-2.297585141465597669e+00;-2.492688091026082908e+00;1.346915292396003161e-01;4.603029378152406537e+00;3.030135966510266992e-03
2.796999307106231125e+00;2.288436862467119859e+00;-2.337428088028281170e+00;-2.485911213338037218e+00;1.356589317482849166e-01;4.603062257345469810e+00;2.954463750415295062e-03
2.846945723304556974e+00;2.319063407197227367e+00;-2.376964816274108827e+00;-2.479101129152226690e+00;1.366937252204264985e-01;4.603094315213475340e+00;2.880681312366503277e-03
2.896892139502882380e+00;2.349879245062093780e+00;-2.416189769693206202e+00;-2.472255333750557504e+00;1.377975096194327675e-01;4.603125572278703004e+00;2.808741458413538915e-03
2.946838555701207785e+00;2.380880062533169639e+00;-2.455097391775700633e+00;-2.465371279439369623e+00;1.389719827746368208e-01;4.603156048550373747e+00;2.738598173558641491e-03
2.996784971899533634e+00;2.412395891051548169e+00;-2.494092951169815109e+00;-2.458374289849818428e+00;1.401330408920053450e-01;4.603185763537491759e+00;2.670206591455039948e-03
3.046731388097859039e+00;2.444127705565886099e+00;-2.532796804371594046e+00;-2.451330825276291314e+00;1.413389635858605109e-01;4.603214736261360684e+00;2.603522966594710129e-03
3.096677804296184444e+00;2.476037463605942790e+00;-2.571161754514215136e+00;-2.444246671469211929e+00;1.425989651783058920e-01;4.603242985267787191e+00;2.538504645714131924e-03
3.146624220494510293e+00;2.508121704477440428e+00;-2.609183701398187782e+00;-2.437119880015843343e+00;1.439143668360255424e-01;4.603270528638980785e+00;2.475110040978082456e-03
3.196570636692835699e+00;2.540682688666478839e+00;-2.647213048751181574e+00;-2.429881781759240411e+00;1.452247107586284169e-01;4.603297384005153425e+00;2.413298602843146849e-03
3.246517052891161104e+00;2.573528998276827018e+00;-2.685015717263267376e+00;-2.422576088687392826e+00;1.465462781521963687e-01;4.603323568555826029e+00;2.353030794628768914e-03
3.296463469089486953e+00;2.606545953664598070e+00;-2.722457102852435806e+00;-2.415226915241604821e+00;1.478987710640104758e-01;4.603349099050856985e+00;2.294268066874697535e-03
3.346409885287812358e+00;2.639731315372561227e+00;-2.759534894224091151e+00;-2.407833213130473382e+00;1.492827059348367236e-01;4.603373991831189116e+00;2.236972833049732327e-03
3.396356301486137763e+00;2.673353089402044525e+00;-2.796542037341863018e+00;-2.400334844876879536e+00;1.506266895024183372e-01;4.603398262829331067e+00;2.181108444940759328e-03
3.446302717684463612e+00;2.707317609550247806e+00;-2.833364848202589048e+00;-2.392756518678170963e+00;1.519317619558577526e-01;4.603421927579573136e+00;2.126639169926549874e-03
3.496249133882789017e+00;2.741450349516843854e+00;-2.869810415541720339e+00;-2.385137473466453883e+00;1.532379296496240717e-01;4.603445001227949973e+00;2.073530167362257811e-03
3.546195550081114423e+00;2.775750380025157060e+00;-2.905878359977336345e+00;-2.377477783240328879e+00;1.545447195542578589e-01;4.603467498541950143e+00;2.021747467027056738e-03
3.596141966279440272e+00;2.810454314383965979e+00;-2.941812386476512664e+00;-2.369725422137805015e+00;1.557866720749259970e-01;4.603489433919985885e+00;1.971257946789151550e-03
3.646088382477765677e+00;2.845531001880453825e+00;-2.977570493850568933e+00;-2.361893064727098590e+00;1.569358069464538707e-01;4.603510821400623065e+00;1.922029311835513803e-03
3.696034798676091082e+00;2.880779949610223767e+00;-3.012944499680328292e+00;-2.354028334598030625e+00;1.580349217689053787e-01;4.603531674671582863e+00;1.874030073866372274e-03
3.745981214874416931e+00;2.916202502972006450e+00;-3.047936856191960864e+00;-2.346133192515452492e+00;1.590822441730483650e-01;4.603552007078515196e+00;1.827229530894142976e-03
3.795927631072742336e+00;2.952007546564984874e+00;-3.082750236622478379e+00;-2.338165552228904431e+00;1.599226238497368779e-01;4.603571831633552769e+00;1.781597747504567140e-03
3.845874047271067742e+00;2.988181876598411613e+00;-3.117364294838794514e+00;-2.330142613051598310e+00;1.605513606954319938e-01;4.603591161023651956e+00;1.737105536185104635e-03
3.895820463469393591e+00;3.024538411304016794e+00;-3.151597870991988959e+00;-2.322111012913945061e+00;1.611021905495645390e-01;4.603610007618724964e+00;1.693724438190823654e-03
3.945766879667718996e+00;3.061078910691712451e+00;-3.185454911602307870e+00;-2.314073656485163610e+00;1.615737710539645877e-01;4.603628383479568598e+00;1.651426705334838388e-03
3.995713295866044845e+00;3.097978026093329174e+00;-3.219095742755118117e+00;-2.305997674145968457e+00;1.618183249172994720e-01;4.603646300365591415e+00;1.610185282526013740e-03
4.045659712064369806e+00;3.135212234102860318e+00;-3.252494772564970216e+00;-2.297904104932709579e+00;1.617680676015143537e-01;4.603663769742350809e+00;1.569973790448378741e-03
4.095606128262695655e+00;3.172648588988643326e+00;-3.285532947099929046e+00;-2.289832478523796233e+00;1.615150614870955181e-01;4.603680802788901794e+00;1.530766508205644262e-03
4.145552544461021505e+00;3.210295113484599838e+00;-3.318220794669495266e+00;-2.281790264285674219e+00;1.610590938717874898e-01;4.603697410404957502e+00;1.492538357707784034e-03
4.195498960659346466e+00;3.248261878867357844e+00;-3.350655346685002201e+00;-2.273765491873475320e+00;1.602712204893284587e-01;4.603713603217876482e+00;1.455264886670854527e-03
4.245445376857672315e+00;3.286517572594872760e+00;-3.382810531846946578e+00;-2.265780230168843001e+00;1.592854368863476644e-01;4.603729391589468811e+00;1.418922253857652759e-03
4.295391793055998164e+00;3.324998590818133870e+00;-3.414636063281814238e+00;-2.257852594672878244e+00;1.582070393918036944e-01;4.603744785622637892e+00;1.383487213108677491e-03
4.345338209254323125e+00;3.363706205078484057e+00;-3.446137537603970902e+00;-2.249985868489358332e+00;1.570379992249782419e-01;4.603759795167850832e+00;1.348937099009342531e-03
4.395284625452648974e+00;3.402661067553660157e+00;-3.477335346494271118e+00;-2.242138390890582311e+00;1.581528927848999400e-01;4.603774429829449844e+00;1.315249812130617202e-03
4.445231041650974824e+00;3.441867128675972332e+00;-3.508229559865791991e+00;-2.234195088413449604e+00;1.600624056383051774e-01;4.603788698971806426e+00;1.282403804873833049e-03
4.495177457849299785e+00;3.481336791018496246e+00;-3.538823486734496981e+00;-2.226160829481448999e+00;1.616488623612163944e-01;4.603802611725318350e+00;1.250378067778071256e-03
4.545123874047625634e+00;3.521090799633239676e+00;-3.569127114015765212e+00;-2.218047692933212023e+00;1.629048798042378454e-01;4.603816176992259201e+00;1.219152116112266543e-03
4.595070290245951483e+00;3.560828042206639399e+00;-3.598911564761464454e+00;-2.209955208567055962e+00;1.625831632520504111e-01;4.603829403452480484e+00;1.188705976573595181e-03
4.645016706444276444e+00;3.600836314534098914e+00;-3.628397845906556007e+00;-2.201917732453659848e+00;1.606301517011504143e-01;4.603842299568970731e+00;1.159020174910777674e-03
4.694963122642602293e+00;3.641297012642886521e+00;-3.657721023049461895e+00;-2.193967654497607889e+00;1.573596620180397476e-01;4.603854873593278718e+00;1.130075722871818527e-03
4.744909538840928143e+00;3.682294388404754759e+00;-3.686942741463485440e+00;-2.186153528679446456e+00;1.528715698912036236e-01;4.603867133570794579e+00;1.101854106680674045e-03
4.794855955039253104e+00;3.722727994027650311e+00;-3.715301076909567346e+00;-2.178770830784962254e+00;1.456824361671940349e-01;4.603879087345905674e+00;1.074337274731683228e-03
4.844802371237578953e+00;3.763492863804760002e+00;-3.743455697338231580e+00;-2.171743519715867876e+00;1.380233547974319686e-01;4.603890742567018357e+00;1.047507626422252433e-03
4.894748787435904802e+00;3.804881472588435454e+00;-3.771622917155572186e+00;-2.165024632059680876e+00;1.304123397853901578e-01;4.603902106691458940e+00;1.021348000487258718e-03
4.944695203634230651e+00;3.846910527319106432e+00;-3.799824123814040888e+00;-2.158615263382059446e+00;1.228836134518331291e-01;4.603913186990245876e+00;9.958416643295886495e-04
4.994641619832555612e+00;3.888289862932097218e+00;-3.827220026074010573e+00;-2.152618346485884793e+00;1.202054828470674880e-01;4.603923990552749146e+00;9.709723031726297552e-04
5.044588036030881462e+00;3.929723537432726399e+00;-3.854298100249236025e+00;-2.146681220395292300e+00;1.197296637771854827e-01;4.603934524291227959e+00;9.467240098532199357e-04
5.094534452229207311e+00;3.971734161311359035e+00;-3.881397477389761264e+00;-2.140702961190069864e+00;1.194710083548086582e-01;4.603944794945258323e+00;9.230812741163459080e-04
5.144480868427532272e+00;4.014304528709576658e+00;-3.908497506902574692e+00;-2.134676091729044156e+00;1.194190276754048263e-01;4.603954809086046929e+00;9.000289733326197802e-04
5.194427284625858121e+00;4.056751215674881728e+00;-3.935161919885495685e+00;-2.128695726156033974e+00;1.187235276967188863e-01;4.603964573120641113e+00;8.775523624690241727e-04
5.244373700824183970e+00;4.098764876572239757e+00;-3.961209452703748912e+00;-2.122870582118476790e+00;1.169734347507321859e-01;4.603974093296028691e+00;8.556370647351023906e-04
5.294320117022508931e+00;4.141266298439774118e+00;-3.987219012388537820e+00;-2.117083609005092626e+00;1.153202996855679230e-01;4.603983375703140979e+00;8.342690622648682875e-04
5.344266533220834781e+00;4.184251180355927247e+00;-4.013184782305745379e+00;-2.111331988587660469e+00;1.137590408998089275e-01;4.603992426280749228e+00;8.134346873678909365e-04
5.394212949419160630e+00;4.227715221399142465e+00;-4.039100945821259891e+00;-2.105613015132475674e+00;1.122849233172327627e-01;4.604001250819268698e+00;7.931206136734082280e-04
5.444159365617485591e+00;4.270284277834175413e+00;-4.064160026702297479e+00;-2.100073480588616981e+00;1.120619996529238216e-01;4.604009854964465909e+00;7.733138474879767965e-04
5.494105781815811440e+00;4.313235671741370680e+00;-4.089124129773824556e+00;-2.094508469537538886e+00;1.119932687299588503e-01;4.604018244221071754e+00;7.540017198289815977e-04
5.544052198014137289e+00;4.356612461032031369e+00;-4.114012560340327695e+00;-2.088907214276725099e+00;1.120300120667565569e-01;4.604026423956307568e+00;7.351718780666735824e-04
5.593998614212462250e+00;4.400404852220706431e+00;-4.138813314459153681e+00;-2.083265945019962651e+00;1.121689973210411861e-01;4.604034399403321487e+00;7.168122776730371723e-04
5.643945030410788100e+00;4.444176535411304307e+00;-4.163277600091812580e+00;-2.077636599991005806e+00;1.123126081804315529e-01;4.604042175664534220e+00;6.989111755000736517e-04
5.693891446609113949e+00;4.487575330456089695e+00;-4.187215571666873082e+00;-2.072068614493522087e+00;1.123869242099523602e-01;4.604049757714911095e+00;6.814571213507184325e-04
5.743837862807438910e+00;4.531339952669650728e+00;-4.211037482324000436e+00;-2.066464727543706914e+00;1.125579780840789829e-01;4.604057150405144405e+00;6.644389508302305739e-04
5.793784279005764759e+00;4.575461038843635642e+00;-4.234732790615057141e+00;-2.060821403104830196e+00;1.128235691883962832e-01;4.604064358464756701e+00;6.478457785889026347e-04
5.843730695204090608e+00;4.619929225769685566e+00;-4.258290955091909247e+00;-2.055135136006746244e+00;1.131818263086904058e-01;4.604071386505130370e+00;6.316669912089007853e-04
5.893677111402415569e+00;4.664143419294112469e+00;-4.281394392626189038e+00;-2.049478242764433134e+00;1.136231043831716359e-01;4.604078239022459940e+00;6.158922399489579922e-04
5.943623527600741419e+00;4.708331982126862769e+00;-4.304167046558656118e+00;-2.043816840165269433e+00;1.141650870313517113e-01;4.604084920400628000e+00;6.005114348762074974e-04
5.993569943799067268e+00;4.752823159595636504e+00;-4.326776369681474499e+00;-2.038103488854458245e+00;1.148148707640803262e-01;4.604091434914012737e+00;5.855147378241617713e-04
6.043516359997392229e+00;4.797605958615872801e+00;-4.349211338180695385e+00;-2.032334091223419126e+00;1.155717519106587293e-01;4.604097786730223518e+00;5.708925564177534879e-04
6.093462776195718078e+00;4.842669386103007234e+00;-4.371460928242369093e+00;-2.026504537630769764e+00;1.164353779586371346e-01;4.604103979912768985e+00;5.566355378495105744e-04
6.143409192394043927e+00;4.887471885938612814e+00;-4.393257988978398920e+00;-2.020684239154689532e+00;1.171776898781794335e-01;4.604110018423656747e+00;5.427345626911069367e-04
6.193355608592368888e+00;4.932397727482428884e+00;-4.414791588213341278e+00;-2.014826781156526803e+00;1.179873237141223080e-01;4.604115906125930024e+00;5.291807395941445797e-04
6.243302024790694738e+00;4.977561076875610446e+00;-4.436113042927111394e+00;-2.008911294162427641e+00;1.189207833026925537e-01;4.604121646786140332e+00;5.159653988173636390e-04
6.293248440989020587e+00;5.022949580453480500e+00;-4.457211663076202868e+00;-2.002933021871210695e+00;1.199786430697194206e-01;4.604127244076756220e+00;5.030800875319420230e-04
6.343194857187345548e+00;5.068550884551362046e+00;-4.478076758617107522e+00;-1.996887161663980725e+00;1.211618918791396160e-01;4.604132701578516951e+00;4.905165637754054604e-04
6.393141273385671397e+00;5.114032446665893517e+00;-4.498554775374448589e+00;-1.990819085538425348e+00;1.221431554395917135e-01;4.604138022782721329e+00;4.782667916148340454e-04
6.443087689583997246e+00;5.159665223516511467e+00;-4.518767281124876689e+00;-1.984696340904595235e+00;1.232379359165304694e-01;4.604143211093465027e+00;4.663229354563403991e-04
6.493034105782322207e+00;5.205467204720011232e+00;-4.538718459681343020e+00;-1.978509068492775747e+00;1.244820953883679499e-01;4.604148269829814843e+00;4.546773557772428010e-04
6.542980521980648057e+00;5.251424208946923855e+00;-4.558397892735979617e+00;-1.972251534618406632e+00;1.258779662531140375e-01;4.604153202227937669e+00;4.433226035779600817e-04
6.592926938178973906e+00;5.297522054867782160e+00;-4.577795161980913186e+00;-1.965917910880190966e+00;1.274284427845416845e-01;4.604158011443168164e+00;4.322514159718451637e-04
6.642873354377298867e+00;5.343735110899204166e+00;-4.596895363410482993e+00;-1.959515443252816347e+00;1.286623284912598586e-01;4.604162700552029364e+00;4.214567113838793328e-04
6.692819770575624716e+00;5.390058180859425896e+00;-4.615693019161737354e+00;-1.953049135756718346e+00;1.300624471144422312e-01;4.604167272554200885e+00;4.109315852117798192e-04
6.742766186773950565e+00;5.436475256049588367e+00;-4.634178298424270537e+00;-1.946512084091721828e+00;1.316467428031897480e-01;4.604171730374439164e+00;4.006693051668825767e-04
6.792712602972275526e+00;5.482970010258826576e+00;-4.652341237972692056e+00;-1.939897276221741240e+00;1.334201114398598786e-01;4.604176076864448852e+00;3.906633072552714338e-04
6.842659019170601375e+00;5.529539041629007556e+00;-4.670176774806070519e+00;-1.933195683980720947e+00;1.353668773487028965e-01;4.604180314804708019e+00;3.809071911543590420e-04
6.892605435368927225e+00;5.576511023322333394e+00;-4.687803076051862305e+00;-1.926365983375673219e+00;1.369309531296105387e-01;4.604184446906247175e+00;3.713947166562971201e-04
6.942551851567252186e+00;5.623509764573714875e+00;-4.705072334029750003e+00;-1.919465876864807852e+00;1.387199159368626977e-01;4.604188475812384773e+00;3.621197991511921547e-04
6.992498267765578035e+00;5.670516359152268038e+00;-4.721975217013630655e+00;-1.912486865806076519e+00;1.407415566688732245e-01;4.604192404100416525e+00;3.530765059995087511e-04
7.042444683963903884e+00;5.717511900827104476e+00;-4.738502393277402192e+00;-1.905420211160502975e+00;1.430048840877230498e-01;4.604196234283266520e+00;3.442590529399192924e-04
7.092391100162228845e+00;5.764587214669739446e+00;-4.754681805600249334e+00;-1.898240413092074697e+00;1.454167729897378469e-01;4.604199968811094834e+00;3.356617999637371359e-04
7.142337516360554694e+00;5.812306058718061053e+00;-4.770695124003387022e+00;-1.890871156278094656e+00;1.474448654038194584e-01;4.604203610072866049e+00;3.272792480074030071e-04
7.192283932558880544e+00;5.859952044068453603e+00;-4.786292258092308849e+00;-1.883422365615891048e+00;1.497608400415950947e-01;4.604207160397876919e+00;3.191060351825126553e-04
7.242230348757205505e+00;5.907503194971830851e+00;-4.801464838777454780e+00;-1.875883324279255415e+00;1.523786089802618149e-01;4.604210622057245850e+00;3.111369338239035635e-04
7.292176764955531354e+00;5.954937535679107441e+00;-4.816204496969268334e+00;-1.868242914169297997e+00;1.553140771831143796e-01;4.604213997265369507e+00;3.033668463997011492e-04
7.342123181153857203e+00;6.002647959234809427e+00;-4.830626526911652618e+00;-1.860423608599175882e+00;1.582822544883174254e-01;4.604217288181335910e+00;2.957908030217002815e-04
7.392069597352182164e+00;6.051069618866733002e+00;-4.844845052530550866e+00;-1.852369613492750755e+00;1.609656235618834308e-01;4.604220496910308214e+00;2.884039577465807836e-04
7.442016013550508013e+00;6.099295217819657999e+00;-4.858582759598947476e+00;-1.844223036261223747e+00;1.640285883663721300e-01;4.604223625504871187e+00;2.812015856951691965e-04
7.491962429748833863e+00;6.147299158055534285e+00;-4.871832825562829150e+00;-1.835970056560384478e+00;1.674956643196171269e-01;4.604226675966343940e+00;2.741790799582142493e-04
7.541908845947158824e+00;6.195055841536314389e+00;-4.884588427868185256e+00;-1.827596179435975410e+00;1.713948593185148916e-01;4.604229650246061567e+00;2.673319487511685490e-04
7.591855262145484673e+00;6.243707731269942940e+00;-4.897138896572835520e+00;-1.818888428823398851e+00;1.749890992203631257e-01;4.604232550246623035e+00;2.606558123556205878e-04
7.641801678343810522e+00;6.292716823109844704e+00;-4.909321699148728513e+00;-1.809961863192734111e+00;1.786213114336652474e-01;4.604235377823107989e+00;2.541464005229870254e-04
7.691748094542135483e+00;6.341372640567386476e+00;-4.920953780457648641e+00;-1.800924561664082324e+00;1.827714052857597471e-01;4.604238134784265135e+00;2.477995496292945956e-04
7.741694510740461332e+00;6.389645424139072993e+00;-4.932030914487261164e+00;-1.791758274633530101e+00;1.874830341404495060e-01;4.604240822893668650e+00;2.416111998655652885e-04
7.791640926938787182e+00;6.437806547087865816e+00;-4.942613570334347450e+00;-1.782384924735995302e+00;1.926117955860442432e-01;4.604243443870845276e+00;2.355773930682953309e-04
7.841587343137112143e+00;6.487672510066655462e+00;-4.953067412991841501e+00;-1.772463285422388291e+00;1.969670539675010268e-01;4.604245999392376554e+00;2.296942698742364972e-04
7.891533759335437992e+00;6.537014370198125590e+00;-4.962898638124311645e+00;-1.762430425238418641e+00;2.019857773467811646e-01;4.604248491092971740e+00;2.239580670174744822e-04
7.941480175533763841e+00;6.585797923223338124e+00;-4.972107504564965197e+00;-1.752263542708000443e+00;2.077361043872324453e-01;4.604250920566510530e+00;2.183651156578202764e-04
7.991426591732089690e+00;6.633988964883358541e+00;-4.980694271147009466e+00;-1.741938086042718936e+00;2.142974362970166413e-01;4.604253289367067126e+00;2.129118381088278169e-04
8.041373007930415540e+00;6.684166673649884594e+00;-4.989082540667556742e+00;-1.730888212134421789e+00;2.198992455220825371e-01;4.604255599009900557e+00;2.075947464863178195e-04
