#2022_04_24__16_33_27
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1650833965.2658572;0.004296446420253666;[2, 6];[];[];{"straight": [[[2, 6], [3, 8], [4, 8], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9], [13, 9], [14, 8], [15, 8], [16, 6], [17, 4], [18, 2], [19, 1], [20, 0], [21, 0], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0]]]};{"straight": [[0.0, 0.42099440111317016, 0.8497565928266819, 1.2820012040375224, 1.712549119004986, 2.136648308722759, 2.551045900893595, 2.954812705538102, 3.349923843652349, 3.7414964219075815, 4.144249654849376, 4.580824430752806, 5.046699987740005, 5.532393925983546, 6.0254556269470445, 6.510544499615878, 6.969882631744082, 7.384814623329056, 7.739209536487197, 8.144528124385408, 8.562383293323323, 9.04879011786135, 9.507531696634098, 9.940508513499516, 10.346138679614857]]};{"straight": [[[1.29188772173882, -0.6295433527818399], [1.4670738487644002, -1.01235676250832], [1.6663273635134197, -1.3920079891666], [1.8875749488070401, -1.76333656323888], [2.12782010685696, -2.12062324241458], [2.3838116178283597, -2.45874817351232], [2.65279670882278, -2.77398203149669], [2.9331839571469, -3.0645170956629], [3.2250243774289995, -3.33086645374642], [3.5303090606626704, -3.57608135179376], [3.8594645960072, -3.8081735752677996], [4.2293566556819195, -4.04007312064192], [4.636294944449, -4.266879786623], [5.072743757924759, -4.47997843716336], [5.5279031514699195, -4.6695563035524], [5.987083959370881, -4.82596666140168], [6.43170721088814, -4.94129958747766], [6.840660321978921, -5.011484418957441], [7.1939861660558, -5.0389908251154], [7.599130249054, -5.0270984028496], [8.01561221595484, -4.99325001360368], [8.48531936445982, -4.86689023519105], [8.84380600572325, -4.580654031802], [8.99461887981415, -4.17479149232422], [8.972322971758398, -3.7697745492876003]]]};{"straight": [[0.0, 2.0518148091705797, 2.834852043256479, 3.3888467319777926, 3.812434246629704, 4.141925547908084, 4.394608926049172, 4.582964861212373, 4.718831780261072, 4.83715472372615, 4.9284600826108615, 4.9217389188146505, 4.700656152392072, 4.43378400062902, 4.130237284139264, 3.798989845586858, 3.4588291138185467, 3.1236037263110923, 2.9001218404999047, 2.8154749127989622, 2.3102850732392484, 1.9052750441587725, 1.9045325538603135, 1.9038314991555123, 2.1536189030092636]]};{"straight": [[5.0, 4.462196259343297, 3.9883621174855035, 3.5424311743199928, 3.0899520950309056, 2.6026217444913793, 2.0940048646211693, 1.5993050174772652, 1.4437840053847253, 1.1069469984258484, -0.07582297989714785, -2.2831694967115665, -2.509530701168865, -2.636161494453852, -2.7072731662257095, -2.687372150919315, -2.658988273169052, -1.8992845259594338, -0.5968239794442016, -3.0985399457305602, -1.7550577413870052, -0.0030831576114073514, -0.0030831576114068323, 1.249290717118301, 0.0]]};{"straight": [[-2.7398461019905374, -2.6853457738474473, -2.631340565495509, -2.577079116864269, -2.521839202400872, -2.4647084118152485, -2.4049364035893777, -2.3422272985353834, -2.2790356773885136, -2.215539801458636, -2.1570916611677626, -2.1054159253158957, -2.0530416103940374, -1.9963416776789946, -1.9334036637066974, -1.8631598262276006, -1.7830265266801144, -1.6965218786523883, -1.5917671187684843, -1.5156777017682614, -1.4392256896660063, -1.1321139544091547, -0.6231711192654805, -0.11435975848642399, 0.1822010025411822]]};{"straight": [[0.13209541265217709, 0.12689605534768872, 0.12503218995771692, 0.12606858348165217, 0.13056336482345546, 0.13889361886294632, 0.14962155739172356, 0.161060355303939, 0.15885523040415014, 0.16553353919133798, 0.12476164346134283, 0.11197587071303228, 0.11289014090191997, 0.1206141956994182, 0.13472344895522528, 0.1549100767093933, 0.19415698153447122, 0.2226494689999868, 0.3695128946199452, 0.006521980680945399, 0.3571009752658266, 0.8947555121125645, 1.3784569378731875, 1.0339499220264932, 0.4230061777410103]]};{"straight": 10};[1.01, 0.13];"straight";0;null
